id,key,value,type
367131899,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367131910,ele,0,regular
367131910,name,Volunteers of America Nursery,regular
367131910,source,USGS Geonames,regular
367131910,amenity,kindergarten,regular
367131910,state,LA,addr
367131910,reviewed,no,gnis
367131910,feature_id,2429026,gnis
367131910,county_name,Orleans,gnis
367131910,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367131923,ele,-1,regular
367131923,name,YWCA Crisis Care Center,regular
367131923,source,USGS Geonames,regular
367131923,building,yes,regular
367131923,state,LA,addr
367131923,reviewed,no,gnis
367131923,feature_id,2429033,gnis
367131923,county_name,Orleans,gnis
367131923,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367131934,ele,0,regular
367131934,name,Gwens Preschool Academy,regular
367131934,source,USGS Geonames,regular
367131934,amenity,kindergarten,regular
367131934,state,LA,addr
367131934,reviewed,no,gnis
367131934,feature_id,2429186,gnis
367131934,county_name,Orleans,gnis
367131934,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367131944,ele,0,regular
367131944,name,Kingdom Child Development Center Number 2,regular
367131944,source,USGS Geonames,regular
367131944,amenity,kindergarten,regular
367131944,state,LA,addr
367131944,reviewed,no,gnis
367131944,feature_id,2429227,gnis
367131944,county_name,Jefferson,gnis
367131944,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367131955,ele,0,regular
367131955,name,Kids of Excellence Center,regular
367131955,source,USGS Geonames,regular
367131955,building,yes,regular
367131955,state,LA,addr
367131955,reviewed,no,gnis
367131955,feature_id,2429220,gnis
367131955,county_name,Orleans,gnis
367131955,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367131972,ele,2,regular
367131972,name,Methodist Group Home School,regular
367131972,source,USGS Geonames,regular
367131972,state,LA,addr
367131972,reviewed,no,gnis
367131972,feature_id,2429253,gnis
367131972,county_name,Orleans,gnis
367131972,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132075,ele,-1,regular
367132075,name,Orleans Parish Criminal Court Building,regular
367132075,source,USGS Geonames,regular
367132075,amenity,courthouse,regular
367132075,state,LA,addr
367132075,reviewed,no,gnis
367132075,feature_id,550408,gnis
367132075,county_name,Orleans,gnis
367132075,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132124,ele,7,regular
367132124,name,Goodbee Fire Protection District 13,regular
367132124,source,USGS Geonames,regular
367132124,amenity,fire_station,regular
367132124,state,LA,addr
367132124,reviewed,no,gnis
367132124,feature_id,2332352,gnis
367132124,county_name,St. Tammany,gnis
367132124,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132156,ele,6,regular
367132156,name,Oak Park Fire Station,regular
367132156,source,USGS Geonames,regular
367132156,amenity,fire_station,regular
367132156,state,LA,addr
367132156,reviewed,no,gnis
367132156,feature_id,2332381,gnis
367132156,county_name,St. Tammany,gnis
367132156,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132187,ele,2,regular
367132187,name,Montegut - Pointe Aux Chenes Fire Department,regular
367132187,source,USGS Geonames,regular
367132187,amenity,fire_station,regular
367132187,state,LA,addr
367132187,reviewed,no,gnis
367132187,feature_id,2332417,gnis
367132187,county_name,Terrebonne,gnis
367132187,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132223,ele,4,regular
367132223,name,Reserve Volunteer Fire Department Station 61,regular
367132223,source,USGS Geonames,regular
367132223,amenity,fire_station,regular
367132223,state,LA,addr
367132223,reviewed,no,gnis
367132223,feature_id,2332448,gnis
367132223,county_name,St. John the Baptist,gnis
367132223,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132284,ele,1,regular
367132284,name,Marrero - Harvey Volunteer Fire Department,regular
367132284,source,USGS Geonames,regular
367132284,amenity,fire_station,regular
367132284,state,LA,addr
367132284,reviewed,no,gnis
367132284,feature_id,2332521,gnis
367132284,county_name,Jefferson,gnis
367132284,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132313,ele,1,regular
367132313,name,Eastbank Consolidated Fire Department,regular
367132313,source,USGS Geonames,regular
367132313,amenity,fire_station,regular
367132313,state,LA,addr
367132313,reviewed,no,gnis
367132313,feature_id,2332554,gnis
367132313,county_name,Jefferson,gnis
367132313,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132351,ele,2,regular
367132351,name,Saint Tammany Fire Prevention,regular
367132351,source,USGS Geonames,regular
367132351,amenity,fire_station,regular
367132351,state,LA,addr
367132351,reviewed,no,gnis
367132351,feature_id,2332609,gnis
367132351,county_name,St. Tammany,gnis
367132351,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132392,ele,5,regular
367132392,name,ACE Hardware,regular
367132392,shop,hardware,regular
367132392,source,USGS Geonames,regular
367132392,state,LA,addr
367132392,reviewed,no,gnis
367132392,feature_id,2332585,gnis
367132392,county_name,St. John the Baptist,gnis
367132392,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132408,ele,-1,regular
367132408,name,Eastbank Consolidated Fire Department Station 14,regular
367132408,source,USGS Geonames,regular
367132408,amenity,fire_station,regular
367132408,state,LA,addr
367132408,reviewed,no,gnis
367132408,feature_id,2332662,gnis
367132408,county_name,Jefferson,gnis
367132408,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132422,ele,1,regular
367132422,name,New Orleans Fire Department Squirt 16 and Ladder 8,regular
367132422,source,USGS Geonames,regular
367132422,amenity,fire_station,regular
367132422,state,LA,addr
367132422,reviewed,no,gnis
367132422,feature_id,2332680,gnis
367132422,county_name,Orleans,gnis
367132422,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132432,ele,1,regular
367132432,name,New Orleans Fire Department Engine 24 and Ladder 4,regular
367132432,source,USGS Geonames,regular
367132432,amenity,fire_station,regular
367132432,state,LA,addr
367132432,reviewed,no,gnis
367132432,feature_id,2332686,gnis
367132432,county_name,Orleans,gnis
367132432,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132478,ele,0,regular
367132478,name,A-Bears Day Care Center,regular
367132478,source,USGS Geonames,regular
367132478,amenity,kindergarten,regular
367132478,state,LA,addr
367132478,reviewed,no,gnis
367132478,feature_id,2428856,gnis
367132478,county_name,Jefferson,gnis
367132478,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132499,ele,0,regular
367132499,name,Cabbage Patch Kids Day Care Center,regular
367132499,source,USGS Geonames,regular
367132499,amenity,kindergarten,regular
367132499,state,LA,addr
367132499,reviewed,no,gnis
367132499,feature_id,2428884,gnis
367132499,county_name,Jefferson,gnis
367132499,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132517,ele,-1,regular
367132517,name,New Orleans Fire Department Engine 40,regular
367132517,source,USGS Geonames,regular
367132517,amenity,fire_station,regular
367132517,state,LA,addr
367132517,reviewed,no,gnis
367132517,feature_id,2332697,gnis
367132517,county_name,Orleans,gnis
367132517,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132548,ele,-1,regular
367132548,name,Velocity Foundation Day Care Center,regular
367132548,source,USGS Geonames,regular
367132548,amenity,kindergarten,regular
367132548,state,LA,addr
367132548,reviewed,no,gnis
367132548,feature_id,2429025,gnis
367132548,county_name,Orleans,gnis
367132548,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132571,ele,0,regular
367132571,name,Tommy and Bills Day Care Number 3,regular
367132571,source,USGS Geonames,regular
367132571,amenity,kindergarten,regular
367132571,state,LA,addr
367132571,reviewed,no,gnis
367132571,feature_id,2429013,gnis
367132571,county_name,Orleans,gnis
367132571,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132582,ele,-2,regular
367132582,name,Little Scholars Day Care Center,regular
367132582,source,USGS Geonames,regular
367132582,amenity,kindergarten,regular
367132582,state,LA,addr
367132582,reviewed,no,gnis
367132582,feature_id,2429243,gnis
367132582,county_name,Orleans,gnis
367132582,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132594,ele,1,regular
367132594,name,Garden of Angels Day Care Center,regular
367132594,source,USGS Geonames,regular
367132594,amenity,kindergarten,regular
367132594,state,LA,addr
367132594,reviewed,no,gnis
367132594,feature_id,2428937,gnis
367132594,county_name,Jefferson,gnis
367132594,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132604,ele,0,regular
367132604,name,Desi Flo Child Care Services Number 2,regular
367132604,source,USGS Geonames,regular
367132604,amenity,kindergarten,regular
367132604,state,LA,addr
367132604,reviewed,no,gnis
367132604,feature_id,2428923,gnis
367132604,county_name,Orleans,gnis
367132604,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132614,ele,-1,regular
367132614,name,Silver Crest Day Care Center,regular
367132614,source,USGS Geonames,regular
367132614,amenity,kindergarten,regular
367132614,state,LA,addr
367132614,reviewed,no,gnis
367132614,feature_id,2428992,gnis
367132614,county_name,Orleans,gnis
367132614,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132646,ele,-2,regular
367132646,name,Robert E Smith Regional Library,regular
367132646,source,USGS Geonames,regular
367132646,amenity,library,regular
367132646,state,LA,addr
367132646,reviewed,no,gnis
367132646,feature_id,550353,gnis
367132646,county_name,Orleans,gnis
367132646,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132698,ele,0,regular
367132698,name,Miss Dees Child Care and Learning Center,regular
367132698,source,USGS Geonames,regular
367132698,amenity,kindergarten,regular
367132698,state,LA,addr
367132698,reviewed,no,gnis
367132698,feature_id,2429257,gnis
367132698,county_name,Orleans,gnis
367132698,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132728,ele,8,regular
367132728,name,Covington Police Department,regular
367132728,source,USGS Geonames,regular
367132728,amenity,police,regular
367132728,state,LA,addr
367132728,reviewed,no,gnis
367132728,feature_id,2333916,gnis
367132728,county_name,St. Tammany,gnis
367132728,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132816,ele,-1,regular
367132816,name,Orleans Parish Criminal Sheriff's Office,regular
367132816,source,USGS Geonames,regular
367132816,amenity,police,regular
367132816,state,LA,addr
367132816,reviewed,no,gnis
367132816,feature_id,2333962,gnis
367132816,county_name,Orleans,gnis
367132816,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132870,ele,2,regular
367132870,name,New Orleans Police Department,regular
367132870,source,USGS Geonames,regular
367132870,amenity,police,regular
367132870,state,LA,addr
367132870,reviewed,no,gnis
367132870,feature_id,2334041,gnis
367132870,county_name,Orleans,gnis
367132870,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367132957,ele,1,regular
367132957,name,Jefferson Parish Sheriff's Office,regular
367132957,source,USGS Geonames,regular
367132957,amenity,police,regular
367132957,state,LA,addr
367132957,reviewed,no,gnis
367132957,feature_id,2334156,gnis
367132957,county_name,Jefferson,gnis
367132957,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367133019,ele,1,regular
367133019,name,Port Sulphur Police Department,regular
367133019,source,USGS Geonames,regular
367133019,amenity,police,regular
367133019,state,LA,addr
367133019,reviewed,no,gnis
367133019,feature_id,2334064,gnis
367133019,county_name,Plaquemines,gnis
367133019,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367133054,ele,8,regular
367133054,name,Saint Tammany Parish Sheriff's Office,regular
367133054,source,USGS Geonames,regular
367133054,amenity,police,regular
367133054,state,LA,addr
367133054,reviewed,no,gnis
367133054,feature_id,2334120,gnis
367133054,county_name,St. Tammany,gnis
367133054,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367133096,ele,3,regular
367133096,name,Woodlawn Government Building,regular
367133096,source,USGS Geonames,regular
367133096,amenity,public_building,regular
367133096,state,LA,addr
367133096,reviewed,no,gnis
367133096,feature_id,546767,gnis
367133096,county_name,Jefferson,gnis
367133096,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367133144,ele,1,regular
367133144,name,Grand Isle Police Department,regular
367133144,source,USGS Geonames,regular
367133144,amenity,police,regular
367133144,state,LA,addr
367133144,reviewed,no,gnis
367133144,feature_id,2334197,gnis
367133144,county_name,Jefferson,gnis
367133144,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367133171,ele,2,regular
367133171,name,Saint Bernard Parish Sheriff's Office,regular
367133171,source,USGS Geonames,regular
367133171,amenity,police,regular
367133171,state,LA,addr
367133171,reviewed,no,gnis
367133171,feature_id,2334223,gnis
367133171,county_name,St. Bernard,gnis
367133171,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367133207,state,LA,addr
367133207,amenity,prison,regular
367133207,ele,-1,regular
367133207,county_name,Jefferson,gnis
367133207,feature_id,2428973,gnis
367133207,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367133207,reviewed,no,gnis
367133207,name,Rivarde Juvenile Detention Center,regular
367133207,source,USGS Geonames,regular
367133303,ele,0,regular
367133303,name,Jackson Barracks,regular
367133303,source,USGS Geonames,regular
367133303,military,barracks,regular
367133303,state,LA,addr
367133303,reviewed,no,gnis
367133303,feature_id,1802599,gnis
367133303,county_name,Orleans,gnis
367133303,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
367133337,ele,-1,regular
367133337,name,Carrollton-Hollygrove Senior Citizen Center,regular
